CustomerID,Name,Address,Occupation,Gender,Age,MaritalStatus,CreditScore,PolicyHistory,CustomerSegment,PreferredCommunication,RiskTolerance,PropertyTypeID,PropertyType,AgeOfProperty,ConstructionMaterial,PropertySize,LocationID,City,Region,Postcode,ClaimID,PolicyID,DateID,ClaimAmount,ClaimType,ResolutionTime,ThresholdID,TotalClaimsThreshold,PropertyTypeThreshold,RegionThreshold
2655,Samuel Riddle,"USNS Jones, FPO AA 47599",Teacher,Other,49,Widowed,615,10,Family,Mail,Medium,3,Flat,19,Wood,Medium,1,Manchester,North,05524,2655,427,734,27402.831754011444,Life,11,2655,54,4,6
2656,Stephanie Sims,"33001 Rodriguez Ports, Port Patriciamouth, NV 35412",Lawyer,Other,18,Widowed,713,10,Business,Mail,Medium,2,Detach,7,Brick,Small,5,Manchester,North,50623,2656,523,660,10265.01080287087,Travel,5,2656,65,6,66
2657,Michelle Cordova,"888 Kaitlyn Fields, Alisonside, MP 54733",Doctor,Male,34,Married,744,9,Individual,Telephone,Medium,4,Single,49,Steel,Medium,3,Leeds,East,52103,2657,316,193,24533.60469438101,Auto,24,2657,82,31,10
2658,Nicholas Smith,"765 Meadows Drives Suite 461, Lake Saraview, MS 63279",Engineer,Male,46,Widowed,352,2,Family,Email,Low,1,Single,17,Brick,Large,5,Edinburgh,East,96504,2658,547,122,9661.08551707162,Home,17,2658,20,33,41
2659,Ryan Brown,"002 Santiago Brooks, Joshuashire, PA 68766",Doctor,Other,26,Single,723,9,Business,Email,High,1,Detach,46,Wood,Medium,6,Leeds,West,71809,2659,746,633,25367.242216695322,Travel,30,2659,56,77,74
2660,Katie Stanley,"5939 Thomas Union, Sandraborough, CT 41213",Doctor,Male,38,Widowed,841,9,Family,Email,Medium,1,Terrace,43,Wood,Medium,6,Edinburgh,North,32671,2660,104,133,20765.478834711615,Health,18,2660,22,95,21
2661,Brandy Aguirre,"USS Shaw, FPO AP 87854",Doctor,Other,48,Single,778,4,Business,In Person,Medium,2,Flat,25,Wood,Small,3,Birmingham,East,70128,2661,139,827,21218.423962588608,Life,9,2661,48,58,32
2662,David Johnston,"8557 Gibbs Plaza Suite 927, Port Matthew, IL 65252",Teacher,Female,61,Divorced,469,2,Family,In Person,Medium,1,Flat,2,Concrete,Large,4,Bradford,West,93370,2662,867,776,41487.164166385584,Auto,30,2662,88,76,55
2663,Jeffrey Martinez,"36117 Erin Summit, East Jennyhaven, MN 57374",Artist,Male,64,Married,397,5,Business,Email,Medium,2,Terrace,14,Brick,Small,4,Liverpool,East,65417,2663,799,408,17188.815392444176,Home,20,2663,36,66,18
2664,Kevin Marshall,"Unit 6510 Box 2257, DPO AA 13328",Teacher,Female,66,Widowed,763,9,Business,Telephone,High,2,Flat,32,Wood,Small,9,Leeds,East,50175,2664,291,739,31495.579141446084,Life,7,2664,78,41,66
2665,Lisa Martinez,"Unit 6272 Box 5421, DPO AE 74388",Lawyer,Male,55,Married,329,10,Family,In Person,Low,2,Terrace,40,Wood,Medium,6,London,West,23327,2665,285,507,18311.272681704802,Health,23,2665,3,79,33
2666,Allen Cardenas,"3866 Gardner Mission, Brownport, RI 95759",Teacher,Female,70,Single,657,4,Family,Mail,High,4,Single,47,Wood,Large,8,Glasgow,South,44263,2666,647,312,38251.77284093822,Life,6,2666,45,8,95
2667,Seth Walker,"53868 Donovan Crossroad Suite 889, Lake Tracy, MI 27078",Lawyer,Male,69,Divorced,795,10,Family,Email,High,2,Single,7,Wood,Medium,3,Liverpool,South,69945,2667,526,215,4192.348185626754,Life,30,2667,54,77,10
2668,Rodney Lewis,"504 Jonathan Pike, Huntershire, KS 15280",Teacher,Other,64,Divorced,426,9,Individual,Email,High,3,Single,43,Steel,Small,5,Sheffield,Central,79529,2668,362,263,27313.962336515695,Home,25,2668,50,4,100
2669,David Brown,"37930 Hale Corners Apt. 293, Jennifertown, IA 46061",Teacher,Male,20,Divorced,765,6,Family,Email,Medium,4,Flat,47,Brick,Medium,2,Liverpool,West,58240,2669,761,810,39638.54739830703,Auto,8,2669,69,10,63
2670,Joshua Callahan,"PSC 0228, Box 9389, APO AA 25098",Lawyer,Female,63,Divorced,432,4,Business,In Person,Medium,2,Flat,28,Concrete,Medium,7,Edinburgh,South,73975,2670,868,446,10823.590752097869,Life,1,2670,36,18,36
2671,Peggy Gonzalez,"426 Clark Underpass, Rosalesbury, WY 68148",Doctor,Other,35,Single,656,2,High Networth,Mail,High,3,Detach,18,Wood,Small,10,Leeds,East,57087,2671,715,1008,38534.68942524528,Health,12,2671,66,41,6
2672,Matthew Cameron,"8020 Brian Shores, New Meganchester, WY 76596",Engineer,Female,66,Married,507,5,High Networth,Email,High,4,Terrace,36,Brick,Medium,7,Sheffield,West,30158,2672,662,81,41876.09760733992,Life,23,2672,14,8,56
2673,Raymond Thomas,"343 Gardner Stream Suite 244, Lopezbury, MT 27946",Doctor,Other,70,Divorced,771,5,Business,Mail,High,3,Terrace,18,Brick,Small,6,Birmingham,West,39153,2673,161,262,10117.984687832315,Home,28,2673,41,18,29
2674,Daniel Mayo,"683 Christine Summit Suite 190, Robertview, PW 58148",Lawyer,Male,30,Married,689,8,Individual,Telephone,High,3,Detach,25,Brick,Small,4,Leeds,North,03362,2674,797,21,38772.96168678023,Auto,13,2674,52,56,76
2675,Rachel Scott,"96195 Ryan Meadow, Lisaton, FM 57678",Lawyer,Other,41,Widowed,717,5,Business,Email,High,1,Single,23,Concrete,Large,1,Sheffield,West,76622,2675,336,273,18029.8056180357,Life,24,2675,85,20,75
2676,Kaylee Miller,"0328 Hunt Trace Suite 097, West Stuartburgh, PA 53098",Doctor,Male,39,Divorced,674,6,High Networth,Telephone,Low,1,Detach,24,Steel,Small,3,Manchester,West,46049,2676,228,656,4309.459265743562,Auto,26,2676,85,72,82
2677,Marc Hunter,"45884 Kathy Brooks, Lake Emily, AL 37057",Lawyer,Female,67,Married,429,2,Family,Email,High,4,Flat,27,Brick,Small,4,Manchester,East,48903,2677,859,607,2742.600012254071,Travel,19,2677,59,80,64
2678,Kristen Harvey,"USS Smith, FPO AE 20980",Lawyer,Female,47,Widowed,310,10,Business,Email,Low,1,Flat,33,Concrete,Large,4,Birmingham,West,72571,2678,970,795,28482.1936207371,Life,21,2678,45,50,81
2679,Michele Cunningham,"5504 Chandler Wells, Lake Angelastad, ME 25353",Teacher,Other,58,Widowed,334,3,Family,In Person,High,3,Single,30,Brick,Large,3,London,Central,14252,2679,397,660,38152.13591714229,Travel,13,2679,26,73,37
2680,Mackenzie Murray,"24920 Shepherd Vista, Patelshire, WV 42797",Teacher,Female,29,Widowed,658,9,Business,In Person,Medium,4,Flat,40,Steel,Medium,10,Bradford,East,43724,2680,472,937,47088.547266954454,Life,11,2680,89,68,14
2681,Wanda Gutierrez,"83935 Roberts Haven Suite 265, Port Jeffrey, MN 70375",Teacher,Male,70,Widowed,426,4,Family,Mail,High,2,Detach,16,Wood,Small,1,Sheffield,East,39606,2681,382,809,37794.52796228245,Home,10,2681,16,63,37
2682,Andrew Baird,"11018 Carlson Crescent, West Stevebury, WA 39679",Lawyer,Male,56,Widowed,706,7,Family,Email,Low,3,Terrace,13,Wood,Large,9,Bradford,West,23241,2682,226,520,4386.158784503679,Auto,10,2682,98,61,72
2683,Sarah Garcia,"23023 Austin Isle, Lake Marissa, VA 95023",Doctor,Male,63,Single,848,9,High Networth,Email,High,2,Flat,47,Brick,Medium,4,Bradford,South,31021,2683,735,496,38643.61173980892,Life,28,2683,69,76,68
2684,Luis Salinas,"21736 Joe Stravenue, Patrickland, OK 27116",Engineer,Female,32,Widowed,530,7,Business,Email,High,1,Terrace,3,Concrete,Small,6,Edinburgh,East,80379,2684,817,1060,26249.57847641686,Health,15,2684,75,53,24
2685,Keith Johnson,"51843 Michael Greens Suite 977, South Sydney, KS 24217",Artist,Female,54,Married,693,9,Individual,In Person,High,4,Terrace,35,Concrete,Medium,5,Bradford,South,85613,2685,822,292,37991.1784479822,Home,6,2685,97,97,44
2686,Sabrina Wallace,"13571 Danny Coves, Ericchester, WI 27285",Artist,Other,70,Divorced,785,7,High Networth,In Person,High,2,Flat,50,Wood,Medium,10,Liverpool,East,36656,2686,493,1037,12521.055822593737,Home,25,2686,50,69,100
2687,Danielle Levy,"509 Moore Stravenue, New Joseph, AS 19183",Doctor,Other,40,Married,387,1,High Networth,Mail,High,2,Detach,31,Wood,Small,5,London,Central,94309,2687,677,153,4723.886538137562,Travel,22,2687,23,100,27
2688,Sarah Jones,"55981 Annette Corners Apt. 076, Lake Brian, WI 61883",Artist,Female,21,Widowed,463,2,Family,Telephone,Medium,4,Terrace,32,Concrete,Medium,4,Bradford,South,89785,2688,843,1049,13958.764664451402,Home,12,2688,19,20,14
2689,Cheryl Barnes,"23370 Contreras Route Suite 861, Zoemouth, KY 73627",Engineer,Female,65,Married,763,9,Individual,Telephone,Low,1,Flat,30,Concrete,Large,1,Glasgow,North,96301,2689,118,748,6878.277253277175,Travel,15,2689,5,84,61
2690,Sean Rice,"094 Stephanie Underpass Apt. 886, Costastad, KS 41821",Lawyer,Other,66,Divorced,764,6,Family,Telephone,Medium,4,Flat,44,Steel,Large,1,Glasgow,West,13194,2690,677,1034,852.6341353686755,Travel,8,2690,85,54,96
2691,Lucas Hamilton,"Unit 6447 Box 2475, DPO AE 36167",Artist,Other,54,Single,311,10,Business,Telephone,Low,3,Flat,25,Wood,Medium,5,Sheffield,Central,21579,2691,109,415,12576.130048490822,Life,23,2691,57,30,59
2692,Daniel Herrera,"6086 Jesus Valleys Suite 314, Briannaside, NV 36076",Doctor,Male,46,Divorced,763,5,Business,Email,Low,1,Terrace,14,Brick,Small,10,Glasgow,East,31739,2692,520,952,26775.703678167527,Life,2,2692,7,23,68
2693,Christopher Gonzalez,"339 Michael Union Apt. 529, Angelaborough, NH 82853",Artist,Male,31,Single,561,6,Individual,Email,Medium,3,Single,49,Wood,Medium,8,Leeds,West,33694,2693,106,170,9885.836608759588,Travel,27,2693,30,50,90
2694,Jesse Kerr,"1718 Hobbs Ramp Suite 566, Lake Destiny, AS 67108",Doctor,Male,44,Married,566,2,Individual,Email,Low,2,Detach,5,Brick,Medium,1,Sheffield,West,39928,2694,797,252,4323.132266094776,Auto,8,2694,50,1,65
2695,Laura Harris,"77712 Hamilton Branch Suite 626, Collinsfort, VT 98682",Engineer,Other,27,Widowed,451,8,Family,Email,Low,4,Flat,43,Steel,Small,9,Birmingham,South,67265,2695,926,751,37135.20599858638,Home,1,2695,48,47,42
2696,Rachel Blake,"PSC 8406, Box 8234, APO AE 73994",Doctor,Other,37,Married,640,9,Individual,Email,Medium,4,Single,31,Brick,Small,8,Bradford,North,38876,2696,351,886,15417.354671930842,Auto,4,2696,14,70,92
2697,Gilbert Walker,"92122 Brian Parkways Apt. 714, Elizabethtown, MO 16434",Engineer,Male,20,Divorced,830,1,Family,Telephone,High,2,Single,24,Steel,Small,4,Sheffield,West,46051,2697,614,325,18701.83477585622,Travel,4,2697,92,66,73
2698,John Walker,"Unit 1817 Box 3910, DPO AA 90109",Artist,Female,32,Single,534,4,Business,In Person,Low,4,Detach,14,Steel,Medium,2,Leeds,West,48937,2698,229,163,48762.49935014568,Auto,8,2698,80,42,32
2699,Michael Greer,"82012 Ford Ways, Carneyshire, AR 77282",Artist,Other,61,Divorced,818,7,Individual,Telephone,Low,2,Terrace,35,Wood,Small,10,London,South,41905,2699,362,1071,7891.658867759176,Life,1,2699,38,5,93
2700,Eric Hartman,"551 Ricky Fall Suite 190, Haynesburgh, AZ 45867",Lawyer,Other,41,Divorced,613,4,Business,Email,Low,2,Single,43,Steel,Small,4,Leeds,North,56057,2700,122,125,49007.608793719024,Home,25,2700,47,64,95
2701,Stephanie Jones,"1944 Suzanne Passage Suite 358, Colemanfurt, WV 25217",Artist,Male,49,Divorced,449,5,Business,Telephone,Low,2,Single,25,Brick,Medium,10,Sheffield,South,01011,2701,265,419,42230.30496961543,Life,20,2701,78,29,52
2702,Linda Hebert,"37501 David Green, Port Sophiaton, GA 02732",Lawyer,Other,29,Divorced,841,7,Individual,In Person,High,2,Detach,12,Wood,Large,3,Bradford,West,21111,2702,738,312,13880.460238174712,Auto,17,2702,20,16,11
2703,Hunter Clark,"990 Sheila Tunnel, West Anthonytown, GU 11940",Engineer,Other,31,Married,660,10,Business,Email,High,2,Terrace,15,Steel,Large,3,Manchester,Central,46056,2703,189,858,12571.02571979097,Home,12,2703,75,3,67
2704,Christy Griffin,"616 Stevenson Forges, North Traceyview, TN 81658",Doctor,Other,24,Married,820,6,Business,Telephone,High,4,Flat,16,Concrete,Small,8,Edinburgh,South,45156,2704,579,465,14866.193006242946,Home,22,2704,11,16,12
2705,Michelle Scott,"1012 Hernandez Row Apt. 704, Cunninghamfurt, PR 29977",Doctor,Male,27,Widowed,403,6,High Networth,In Person,Medium,2,Single,34,Concrete,Small,1,Edinburgh,Central,22936,2705,127,924,9569.708027593546,Home,24,2705,33,59,26
2706,Mark Sawyer,"7654 Marissa Rapids Apt. 777, North Katrina, VA 60300",Artist,Female,28,Single,408,7,Business,In Person,Low,2,Flat,38,Concrete,Medium,9,Bradford,West,40684,2706,294,503,23528.48754872899,Life,21,2706,23,9,18
2707,Alex Smith,"405 Long Cove Suite 831, Christophertown, MO 62470",Teacher,Male,26,Divorced,426,10,Family,Mail,High,4,Detach,37,Steel,Large,1,Edinburgh,West,87801,2707,272,420,27963.532484373733,Health,18,2707,41,8,99
2708,Justin Wilkins,"19930 Vanessa Court, West Christopher, RI 50477",Teacher,Female,50,Married,805,9,Family,Email,High,4,Single,46,Steel,Small,10,Liverpool,Central,02350,2708,417,158,21854.69306258199,Health,1,2708,100,81,74
2709,Erin Jackson,"1536 Wolfe Corner Apt. 150, Port Raymond, GU 45608",Engineer,Other,50,Single,569,2,High Networth,Email,Medium,2,Detach,47,Concrete,Small,5,Edinburgh,South,46560,2709,691,236,13386.162212454163,Auto,10,2709,27,57,3
2710,Rachel Barnes,"0294 Mark Inlet, South Travis, CT 24491",Teacher,Male,60,Divorced,434,7,Business,Email,Medium,1,Detach,42,Concrete,Small,3,Birmingham,Central,72396,2710,764,822,4047.832093218801,Travel,27,2710,26,75,99
2711,Christopher Harris,"3007 Brewer Branch Suite 021, Johnsonton, AZ 48288",Lawyer,Male,22,Divorced,570,8,Family,In Person,Low,4,Detach,12,Steel,Large,3,Manchester,Central,12557,2711,429,188,32548.23472314645,Travel,26,2711,5,64,52
2712,Fernando Kramer,"90878 Morris Prairie Apt. 905, Danielland, FM 43699",Teacher,Male,43,Divorced,562,9,High Networth,In Person,Low,2,Detach,38,Brick,Small,9,Sheffield,East,11860,2712,204,326,35036.18767982403,Auto,24,2712,12,37,58
2713,Alexandra Miller,"PSC 3790, Box 7388, APO AA 90710",Artist,Other,66,Widowed,490,4,Family,In Person,Medium,4,Detach,47,Wood,Small,3,Edinburgh,North,41972,2713,454,342,25712.560604021717,Travel,21,2713,70,49,67
2714,Laura Bailey,"4069 Mitchell Shoal Apt. 977, Kevinstad, TN 16692",Doctor,Male,55,Single,553,4,Individual,Telephone,High,4,Single,15,Steel,Medium,4,Leeds,West,39634,2714,546,3,11461.651034005778,Travel,22,2714,55,49,6
2715,Tammy Cline,"445 Thompson Throughway Apt. 465, Morganborough, VI 71551",Teacher,Other,39,Divorced,454,9,Business,Mail,Low,3,Single,5,Steel,Large,1,Birmingham,North,55229,2715,677,491,27684.414208749076,Travel,29,2715,79,65,62
2716,Alicia Morris,"715 Kevin Crossroad Suite 476, Jimeneztown, VT 83150",Artist,Female,66,Widowed,362,10,Individual,In Person,High,4,Single,29,Brick,Large,8,Sheffield,South,71183,2716,474,244,34229.83154736281,Life,9,2716,92,87,96
2717,Jennifer Carroll,"8128 Black Knoll, North Darren, WA 66631",Doctor,Male,70,Single,375,7,Individual,Email,High,3,Terrace,33,Steel,Large,5,Edinburgh,North,14075,2717,385,152,39369.637841706906,Home,11,2717,76,27,81
2718,Connie Kelly,"08360 Desiree Via, Garciafurt, MT 88224",Teacher,Female,42,Divorced,426,6,High Networth,Email,Medium,2,Flat,40,Wood,Medium,8,Leeds,South,19697,2718,277,114,33016.387080485336,Auto,25,2718,16,31,36
2719,Diana Payne,"687 Gonzalez Bypass Suite 482, Lake Chadmouth, NV 12498",Doctor,Female,48,Divorced,786,2,Business,Mail,Medium,4,Single,13,Brick,Large,6,Manchester,Central,05068,2719,902,1004,21509.858109087105,Home,1,2719,61,5,54
2720,Tommy Weber,"4398 Vazquez Village, West Elizabeth, IA 58035",Engineer,Male,60,Widowed,308,3,Business,Telephone,Low,3,Flat,24,Steel,Medium,5,Manchester,South,57312,2720,947,170,26523.942226256357,Health,11,2720,47,92,96
2721,Deborah Copeland,"122 Torres Hollow Apt. 700, Johnsonfurt, CA 03646",Doctor,Other,65,Widowed,597,7,High Networth,Telephone,Low,2,Terrace,30,Wood,Small,1,London,West,61809,2721,210,290,11359.497547797504,Life,4,2721,3,63,41
2722,Tina Callahan,"63733 Olson Square, Lake Thomas, FL 14597",Engineer,Other,42,Married,557,6,Business,Email,Low,2,Terrace,50,Wood,Large,2,Birmingham,East,88357,2722,661,480,38492.52201344418,Travel,18,2722,37,73,2
2723,Dean Miranda,"PSC 8260, Box 8287, APO AA 40748",Doctor,Male,41,Married,546,6,Business,Mail,Low,3,Terrace,22,Wood,Medium,10,Sheffield,Central,33064,2723,469,638,27941.689972760723,Health,29,2723,100,67,87
2724,Jessica Ramsey,"9244 Smith Course, Stephanieview, MO 77824",Engineer,Male,47,Married,804,5,Business,Email,Medium,3,Flat,42,Steel,Medium,7,Leeds,North,29043,2724,783,181,886.1398708534878,Travel,7,2724,72,95,21
2725,Justin Bailey,"USNV Everett, FPO AA 41183",Engineer,Male,40,Divorced,657,7,Family,Mail,Medium,3,Flat,4,Concrete,Medium,3,Sheffield,East,21464,2725,379,264,39763.766199972386,Home,21,2725,7,12,29
2726,Karen Turner,"21285 Nathaniel Camp, West Hector, NY 48522",Teacher,Female,39,Divorced,810,6,Business,In Person,High,3,Detach,30,Brick,Small,8,Manchester,East,68587,2726,678,1020,42053.13873130844,Health,13,2726,20,88,15
2727,Marcus Banks,"4122 Allen Views Suite 736, Cooperfort, NC 60508",Teacher,Female,54,Single,483,2,Individual,Mail,High,3,Flat,47,Wood,Large,7,Manchester,South,43820,2727,975,720,47352.58081847353,Auto,21,2727,19,74,90
2728,Debra Morris,"USNS Evans, FPO AP 53737",Engineer,Other,67,Married,705,9,Individual,Telephone,High,1,Detach,12,Brick,Medium,9,Liverpool,Central,78554,2728,257,437,3155.4665153907986,Auto,16,2728,27,88,63
2729,Julia Hale,"269 Barbara Harbor, Hallhaven, AL 85875",Teacher,Male,23,Divorced,707,2,High Networth,Email,High,4,Flat,29,Steel,Large,4,Glasgow,South,84155,2729,536,28,39272.08732102248,Home,13,2729,45,39,55
2730,Danielle Colon,"6808 Amber Rapids, Yatesberg, GA 65923",Engineer,Other,53,Single,740,4,Business,In Person,Medium,4,Single,24,Steel,Small,10,Sheffield,North,08458,2730,520,885,7368.037469987016,Health,5,2730,31,89,42
2731,Sarah Martinez,"32600 Day Plains, Camachofort, IN 35751",Engineer,Female,19,Widowed,600,7,High Networth,Telephone,High,2,Single,43,Steel,Small,6,Glasgow,East,38702,2731,903,244,46425.78716946874,Health,12,2731,5,58,59
2732,Stacie Ayala,"94473 Bruce Station Suite 936, Smithburgh, NH 68951",Lawyer,Other,61,Married,729,3,Family,Telephone,Medium,3,Flat,21,Brick,Medium,7,Birmingham,Central,50302,2732,940,764,28713.539059608214,Health,8,2732,100,33,99
2733,Rodney Cole,"5423 Steven Run Apt. 866, North Robert, DE 07049",Doctor,Other,29,Married,791,3,Business,Mail,Medium,3,Single,41,Brick,Medium,3,Birmingham,East,61770,2733,512,278,9821.78182883158,Travel,29,2733,80,38,17
2734,Kelly Wilson,"USCGC Hunt, FPO AP 81888",Artist,Female,49,Divorced,362,1,High Networth,Telephone,Medium,2,Flat,4,Steel,Large,3,Bradford,South,53947,2734,101,806,46533.75377529125,Health,29,2734,60,15,5
2735,Kaitlyn Beard,"37471 Rachel Dam, Williamsburgh, LA 35954",Doctor,Other,21,Married,398,10,Family,Mail,High,1,Flat,46,Concrete,Large,7,Manchester,South,66930,2735,692,1036,17003.592668987665,Health,12,2735,18,54,26
2736,Tammy Barnes,"372 Rodriguez Lake, Port Amanda, NC 43751",Artist,Female,42,Married,756,4,Business,Email,High,4,Detach,9,Steel,Medium,8,Liverpool,Central,91222,2736,164,453,27176.21709626816,Auto,5,2736,78,76,78
2737,Connie Rodriguez,"50375 Amber Gateway Suite 615, Mitchellshire, WY 36705",Engineer,Other,20,Married,710,10,Business,Mail,Low,2,Single,44,Brick,Medium,2,Leeds,East,28210,2737,139,178,2162.331039008892,Home,1,2737,11,75,76
2738,Terry Rogers,"Unit 6729 Box 1249, DPO AP 50570",Artist,Other,68,Widowed,382,2,Family,Mail,Medium,3,Flat,23,Wood,Medium,2,London,West,50770,2738,325,672,9323.351544281224,Health,17,2738,1,45,5
2739,Michael Hayes,"USS Haynes, FPO AP 32283",Lawyer,Other,39,Widowed,355,8,High Networth,Telephone,Medium,1,Single,11,Concrete,Medium,1,Sheffield,East,97129,2739,903,983,44015.75639981471,Travel,11,2739,2,91,16
2740,Jacqueline Wilson,"7773 Rebecca Canyon, North Matthewbury, LA 97959",Lawyer,Male,33,Married,796,1,Family,In Person,High,3,Flat,17,Wood,Large,2,Edinburgh,North,11101,2740,520,518,7602.001136517327,Life,4,2740,53,24,15
2741,Sara Howard,"854 Martinez Trafficway Apt. 054, West Toddview, CO 48554",Artist,Male,51,Divorced,623,2,Individual,In Person,High,1,Single,3,Brick,Small,2,London,South,03420,2741,649,467,3161.310728515166,Home,5,2741,98,37,56
2742,David Hall,"907 Debra Plain Suite 689, Fostertown, IA 09867",Lawyer,Other,47,Married,671,2,High Networth,Email,Medium,1,Flat,37,Wood,Medium,6,Manchester,West,56773,2742,619,156,7211.228832510134,Life,29,2742,65,30,90
2743,Donald Butler,"85392 Cassidy Estates, East Wayne, PA 68689",Teacher,Female,24,Married,584,4,Individual,Mail,Low,4,Flat,45,Brick,Small,3,Bradford,North,83693,2743,612,791,48110.87315796333,Travel,24,2743,97,71,56
2744,Mary Wade,"3706 Lara Square Apt. 138, Lynnmouth, MT 53579",Teacher,Male,40,Married,319,5,High Networth,Telephone,High,1,Flat,34,Brick,Large,2,Birmingham,West,69915,2744,634,284,27495.19919030527,Life,10,2744,82,15,60
2745,Sarah Ortiz,"14934 Simpson Cliffs Suite 905, Brucehaven, FM 84317",Engineer,Other,39,Divorced,706,5,Family,Mail,Low,3,Single,10,Concrete,Medium,4,London,North,06177,2745,734,773,47697.385031124344,Travel,30,2745,71,7,13
2746,Michele Oneill,"01259 Jennifer Center, Brownport, GU 23554",Lawyer,Female,54,Divorced,538,8,Business,Email,Medium,2,Single,15,Concrete,Large,4,London,South,84361,2746,823,489,10776.29947218372,Travel,18,2746,13,96,84
